Date,Year,Month,Rain,Max_T.,Min_T.,Cloud,Releted Hum.,Sea Level P.,Wind
1988-04-14,1988,4,0.0,38.0,24.4,5.0,70.0,1004.2,6.3
1989-04-14,1989,4,0.0,37.7,25.3,1.0,68.0,1007.3,5.8
1990-04-14,1990,4,0.0,33.4,25.5,5.0,76.0,1003.2,6.6
1991-04-14,1991,4,0.0,34.6,23.0,0.0,62.0,1008.4,5.0
1992-04-14,1992,4,0.0,37.5,26.5,2.0,72.0,1006.1,8.2
1993-04-14,1993,4,0.0,32.0,21.6,3.0,68.0,1013.5,1.7
1994-04-14,1994,4,0.0,37.6,22.0,0.0,52.0,1010.8,2.5
1995-04-14,1995,4,0.0,32.5,25.8,2.0,67.0,1007.7,4.8
1996-04-14,1996,4,0.0,38.0,25.6,3.0,60.0,1009.5,3.0
1997-04-14,1997,4,0.0,32.2,22.0,5.0,75.0,1010.1,1.5
1998-04-14,1998,4,0.0,35.7,27.4,3.0,71.0,1007.9,2.4
1999-04-14,1999,4,0.0,37.0,27.0,1.0,62.0,1002.9,1.0
2000-04-14,2000,4,0.0,32.1,22.6,4.0,73.0,1005.5,1.8
2001-04-14,2001,4,0.0,29.9,23.9,6.0,67.0,1014.1,5.0
2002-04-14,2002,4,0.0,33.2,22.0,3.0,66.0,1008.5,3.8
2003-04-14,2003,4,0.0,34.7,24.5,7.0,72.0,1009.1,5.8
2004-04-14,2004,4,0.0,34.0,26.0,6.0,74.0,1001.2,8.1
2005-04-14,2005,4,0.0,35.0,25.5,3.0,64.0,1011.0,3.7
2006-04-14,2006,4,24.0,34.2,21.3,1.0,70.0,1007.4,2.5
2007-04-14,2007,4,0.0,32.2,23.7,3.0,69.0,1010.2,3.0
2008-04-14,2008,4,25.0,33.7,22.0,3.0,68.0,1005.7,2.4
2009-04-14,2009,4,0.0,36.8,25.3,0.0,54.0,1005.4,5.0
2010-04-14,2010,4,0.0,35.2,26.0,6.0,68.0,1007.2,3.6
2011-04-14,2011,4,0.0,33.7,26.5,4.0,70.0,1007.3,4.0
2012-04-14,2012,4,0.0,34.2,23.5,0.0,64.0,1008.3,2.0
2013-04-14,2013,4,0.0,33.5,26.7,4.0,58.0,1007.3,4.0
2014-04-14,2014,4,0.0,36.0,23.6,0.0,50.0,1010.1,3.0
2015-04-14,2015,4,0.0,34.8,24.7,5.0,62.0,1010.9,2.0
2016-04-14,2016,4,0.0,36.2,27.7,4.0,68.0,1004.5,2.2
2017-04-14,2017,4,0.0,36.5,23.4,1.0,51.0,1007.5,2.0
1988-04-15,1988,4,26.0,32.0,23.3,7.0,83.0,1007.0,7.2
1989-04-15,1989,4,0.0,37.5,25.4,2.0,70.0,1005.1,5.6
1990-04-15,1990,4,12.0,33.0,22.2,3.0,82.0,1004.5,9.0
1991-04-15,1991,4,0.0,35.0,26.0,4.0,76.0,1005.2,6.2
1992-04-15,1992,4,0.0,37.5,27.0,4.0,71.0,1006.8,9.8
1993-04-15,1993,4,0.0,31.6,23.6,5.0,78.0,1012.7,2.0
1994-04-15,1994,4,0.0,37.2,23.9,1.0,53.0,1009.5,3.0
1995-04-15,1995,4,2.0,33.5,23.4,6.0,74.0,1008.6,4.0
1996-04-15,1996,4,0.0,38.4,25.5,3.0,52.0,1008.9,1.5
1997-04-15,1997,4,0.0,31.0,19.5,4.0,80.0,1009.9,1.5
1998-04-15,1998,4,0.0,34.0,26.7,4.0,82.0,1009.9,0.0
1999-04-15,1999,4,0.0,37.3,27.0,1.0,65.0,1004.4,2.5
2000-04-15,2000,4,31.0,31.8,21.7,5.0,72.0,1007.2,2.7
2001-04-15,2001,4,0.0,33.5,23.2,6.0,66.0,1012.6,2.0
2002-04-15,2002,4,0.0,30.7,24.4,8.0,80.0,1008.2,2.7
2003-04-15,2003,4,44.0,33.6,19.2,4.0,63.0,1009.6,7.0
2004-04-15,2004,4,0.0,35.2,27.4,5.0,73.0,1000.5,8.9
2005-04-15,2005,4,0.0,35.5,25.7,1.0,69.0,1010.4,5.0
2006-04-15,2006,4,0.0,33.2,26.4,5.0,74.0,1006.7,3.3
2007-04-15,2007,4,0.0,33.8,24.5,3.0,69.0,1009.7,2.0
2008-04-15,2008,4,0.0,33.8,26.2,5.0,68.0,1007.0,3.7
2009-04-15,2009,4,0.0,35.8,26.5,2.0,65.0,1006.1,3.0
2010-04-15,2010,4,0.0,36.1,26.8,5.0,65.0,1008.9,2.4
2011-04-15,2011,4,9.0,33.1,20.7,1.0,68.0,1007.8,2.0
2012-04-15,2012,4,0.0,34.6,24.6,5.0,74.0,1007.1,2.0
2013-04-15,2013,4,0.0,34.4,24.8,2.0,54.0,1005.2,2.5
2014-04-15,2014,4,0.0,35.6,25.4,1.0,51.0,1009.0,2.0
2015-04-15,2015,4,1.0,35.5,24.9,5.0,49.0,1011.4,2.5
2016-04-15,2016,4,0.0,35.6,27.8,4.0,72.0,1005.9,2.5
2017-04-15,2017,4,0.0,34.5,25.4,4.0,65.0,1006.0,2.3
1988-04-16,1988,4,122.0,31.8,18.9,5.0,78.0,1008.9,8.2
1989-04-16,1989,4,0.0,37.4,25.8,2.0,69.0,1003.0,5.8
1990-04-16,1990,4,0.0,33.4,26.0,3.0,78.0,1006.3,7.3
1991-04-16,1991,4,0.0,36.8,25.8,3.0,60.0,1004.7,3.8
1992-04-16,1992,4,0.0,35.8,26.5,5.0,55.0,1006.4,4.0
1993-04-16,1993,4,6.0,32.4,20.6,5.0,81.0,1009.1,3.2
1994-04-16,1994,4,0.0,32.0,25.2,4.0,70.0,1008.4,2.5
1995-04-16,1995,4,5.0,34.2,21.0,3.0,71.0,1008.1,3.0
1996-04-16,1996,4,0.0,38.0,26.6,3.0,52.0,1006.7,2.0
1997-04-16,1997,4,38.0,31.9,19.5,3.0,76.0,1008.5,2.7
1998-04-16,1998,4,7.0,32.7,24.6,5.0,73.0,1009.0,0.0
1999-04-16,1999,4,0.0,37.4,26.7,2.0,66.0,1005.8,1.4
2000-04-16,2000,4,14.0,32.4,21.0,1.0,64.0,1007.0,4.0
2001-04-16,2001,4,4.0,32.5,22.1,2.0,67.0,1010.1,2.5
2002-04-16,2002,4,0.0,33.0,25.3,5.0,78.0,1006.4,4.9
2003-04-16,2003,4,0.0,34.3,25.0,6.0,72.0,1009.0,4.7
2004-04-16,2004,4,0.0,35.2,27.8,5.0,73.0,1001.7,8.2
2005-04-16,2005,4,0.0,34.2,26.0,5.0,73.0,1009.3,5.2
2006-04-16,2006,4,0.0,33.7,26.3,6.0,76.0,1006.0,3.2
2007-04-16,2007,4,0.0,35.3,25.5,2.0,65.0,1008.7,2.0
2008-04-16,2008,4,0.0,34.0,26.5,3.0,69.0,1006.6,3.6
2009-04-16,2009,4,0.0,36.1,26.5,7.0,71.0,1004.5,2.4
2010-04-16,2010,4,14.0,35.2,20.8,1.0,60.0,1008.1,2.0
2011-04-16,2011,4,0.0,34.8,25.5,3.0,68.0,1008.5,2.7
2012-04-16,2012,4,11.0,34.5,21.7,6.0,74.0,1005.4,2.0
2013-04-16,2013,4,0.0,30.2,23.0,6.0,69.0,1003.9,3.2
2014-04-16,2014,4,0.0,37.2,25.2,3.0,49.0,1006.7,2.0
2015-04-16,2015,4,0.0,34.0,27.0,7.0,57.0,1011.0,2.0
2016-04-16,2016,4,0.0,34.6,27.8,6.0,71.0,1004.6,2.2
2017-04-16,2017,4,0.0,31.5,22.2,3.0,60.0,1006.2,3.0
1988-04-17,1988,4,1.0,32.0,22.3,6.0,73.0,1010.5,3.5
1989-04-17,1989,4,0.0,35.4,26.7,5.0,70.0,1004.8,6.7
1990-04-17,1990,4,0.0,33.4,23.7,5.0,77.0,1006.3,6.0
1991-04-17,1991,4,0.0,37.0,26.4,1.0,56.0,1006.8,3.8
1992-04-17,1992,4,0.0,36.0,25.0,2.0,66.0,1006.2,4.0
1993-04-17,1993,4,15.0,35.8,23.2,3.0,72.0,1006.7,6.0
1994-04-17,1994,4,0.0,35.4,25.3,4.0,73.0,1006.7,3.0
1995-04-17,1995,4,0.0,35.2,25.6,3.0,74.0,1008.0,3.0
1996-04-17,1996,4,0.0,38.2,26.0,2.0,59.0,1006.2,2.0
1997-04-17,1997,4,0.0,31.0,21.5,1.0,70.0,1009.5,2.5
1998-04-17,1998,4,0.0,32.6,23.0,5.0,77.0,1008.5,2.0
1999-04-17,1999,4,0.0,36.8,26.5,3.0,64.0,1005.3,2.2
2000-04-17,2000,4,0.0,33.7,24.7,3.0,69.0,1006.6,2.7
2001-04-17,2001,4,0.0,35.2,25.2,5.0,69.0,1009.5,5.0
2002-04-17,2002,4,0.0,33.5,25.8,5.0,80.0,1006.3,5.4
2003-04-17,2003,4,0.0,33.8,26.2,6.0,76.0,1006.7,7.0
2004-04-17,2004,4,0.0,35.0,28.2,6.0,72.0,1001.5,8.4
2005-04-17,2005,4,0.0,35.2,27.0,5.0,72.0,1008.9,3.3
2006-04-17,2006,4,0.0,34.1,26.5,6.0,65.0,1007.0,3.0
2007-04-17,2007,4,0.0,32.4,25.2,4.0,73.0,1009.1,4.5
2008-04-17,2008,4,0.0,35.1,26.6,5.0,68.0,1004.5,4.0
2009-04-17,2009,4,0.0,30.6,26.8,5.0,78.0,1002.1,4.0
2010-04-17,2010,4,0.0,34.5,26.6,5.0,69.0,1007.0,3.7
2011-04-17,2011,4,9.0,34.8,21.8,1.0,61.0,1007.8,2.0
2012-04-17,2012,4,0.0,35.2,26.0,3.0,70.0,1004.1,2.3
2013-04-17,2013,4,3.0,30.0,19.8,5.0,73.0,1004.8,2.5
2014-04-17,2014,4,0.0,37.2,25.2,4.0,63.0,1006.6,2.0
2015-04-17,2015,4,0.0,33.2,26.6,5.0,63.0,1007.5,4.0
2016-04-17,2016,4,0.0,35.4,28.4,5.0,75.0,1005.9,3.2
2017-04-17,2017,4,0.0,34.0,23.1,1.0,58.0,1006.1,5.0
1988-04-18,1988,4,0.0,33.0,23.8,5.0,75.0,1007.9,0.0
1989-04-18,1989,4,0.0,35.8,25.7,4.0,72.0,1006.6,6.7
1990-04-18,1990,4,0.0,33.8,22.5,5.0,80.0,1003.1,7.4
1991-04-18,1991,4,0.0,36.6,26.4,1.0,49.0,1006.6,3.5
1992-04-18,1992,4,0.0,35.5,23.0,4.0,75.0,1007.6,6.5
1993-04-18,1993,4,0.0,34.4,25.5,4.0,69.0,1007.2,3.0
1994-04-18,1994,4,1.0,30.5,20.2,4.0,77.0,1006.1,6.0
1995-04-18,1995,4,0.0,37.0,26.0,4.0,68.0,1007.9,2.2
1996-04-18,1996,4,0.0,37.1,25.5,3.0,74.0,1006.1,3.0
1997-04-18,1997,4,0.0,33.1,24.0,3.0,81.0,1010.1,3.2
1998-04-18,1998,4,3.0,33.2,21.6,4.0,73.0,1008.4,0.0
1999-04-18,1999,4,0.0,36.3,26.3,5.0,70.0,1005.3,2.0
2000-04-18,2000,4,3.0,33.6,21.3,1.0,70.0,1007.6,2.8
2001-04-18,2001,4,22.0,30.0,21.0,2.0,71.0,1009.4,3.5
2002-04-18,2002,4,0.0,33.9,25.8,5.0,76.0,1005.1,6.0
2003-04-18,2003,4,0.0,34.2,26.8,6.0,75.0,1006.6,6.7
2004-04-18,2004,4,0.0,34.5,27.9,7.0,76.0,1002.3,6.8
2005-04-18,2005,4,0.0,35.3,22.6,4.0,68.0,1010.8,2.3
2006-04-18,2006,4,1.0,27.8,22.3,6.0,78.0,1009.2,3.0
2007-04-18,2007,4,0.0,34.5,24.6,3.0,70.0,1009.7,2.0
2008-04-18,2008,4,8.0,35.1,22.8,4.0,74.0,1003.7,5.0
2009-04-18,2009,4,0.0,37.3,24.7,4.0,70.0,1003.1,4.2
2010-04-18,2010,4,0.0,32.3,22.4,7.0,71.0,1006.0,4.8
2011-04-18,2011,4,0.0,35.2,26.4,5.0,66.0,1005.8,1.7
2012-04-18,2012,4,0.0,35.4,26.8,5.0,76.0,1003.5,2.4
2013-04-18,2013,4,4.0,32.0,20.2,3.0,64.0,1006.1,2.0
2014-04-18,2014,4,0.0,37.7,24.8,1.0,58.0,1008.6,2.0
2015-04-18,2015,4,0.0,34.4,25.4,5.0,65.0,1005.1,4.7
2016-04-18,2016,4,0.0,33.8,28.0,5.0,71.0,1006.0,3.0
2017-04-18,2017,4,0.0,34.6,25.7,4.0,68.0,1006.2,2.7
1988-04-19,1988,4,0.0,35.2,26.0,1.0,73.0,1005.9,2.0
1989-04-19,1989,4,0.0,37.2,26.1,5.0,71.0,1006.2,5.3
1990-04-19,1990,4,0.0,33.2,26.0,6.0,77.0,1001.3,10.2
1991-04-19,1991,4,0.0,37.2,24.2,0.0,45.0,1006.6,2.0
1992-04-19,1992,4,0.0,35.3,25.8,3.0,74.0,1008.4,5.6
1993-04-19,1993,4,0.0,33.9,25.0,4.0,77.0,1007.7,3.4
1994-04-19,1994,4,0.0,33.6,23.2,5.0,76.0,1006.0,2.7
1995-04-19,1995,4,0.0,37.2,26.0,1.0,68.0,1005.9,2.7
1996-04-19,1996,4,43.0,36.0,19.0,3.0,76.0,1005.0,2.8
1997-04-19,1997,4,0.0,33.5,24.5,3.0,73.0,1010.3,2.0
1998-04-19,1998,4,0.0,34.0,24.0,5.0,78.0,1007.2,2.0
1999-04-19,1999,4,18.0,35.2,22.3,4.0,72.0,1004.8,1.7
2000-04-19,2000,4,0.0,34.0,26.5,4.0,70.0,1007.9,3.2
2001-04-19,2001,4,0.0,33.5,23.2,2.0,71.0,1007.3,4.0
2002-04-19,2002,4,0.0,34.2,27.0,4.0,76.0,1007.4,5.8
2003-04-19,2003,4,0.0,34.5,27.0,5.0,71.0,1004.8,4.6
2004-04-19,2004,4,28.0,28.3,18.5,7.0,75.0,1009.4,5.0
2005-04-19,2005,4,0.0,35.4,27.4,6.0,65.0,1012.7,2.0
2006-04-19,2006,4,6.0,31.7,21.1,5.0,67.0,1010.7,4.0
2007-04-19,2007,4,20.0,35.1,23.4,2.0,63.0,1009.1,2.0
2008-04-19,2008,4,0.0,36.2,27.0,3.0,70.0,1004.2,2.2
2009-04-19,2009,4,0.0,37.3,28.2,5.0,69.0,1003.9,3.2
2010-04-19,2010,4,0.0,34.8,25.8,6.0,70.0,1001.8,4.9
2011-04-19,2011,4,0.0,34.3,24.0,3.0,54.0,1005.9,2.0
2012-04-19,2012,4,52.0,35.0,21.0,3.0,76.0,1004.6,3.0
2013-04-19,2013,4,0.0,34.0,24.0,6.0,68.0,1006.6,2.5
2014-04-19,2014,4,0.0,37.7,28.2,3.0,58.0,1007.8,2.0
2015-04-19,2015,4,15.0,30.8,20.1,5.0,74.0,1008.8,2.7
2016-04-19,2016,4,0.0,36.0,27.5,4.0,69.0,1005.4,3.4
2017-04-19,2017,4,0.0,33.4,26.5,7.0,81.0,1004.6,5.0
1988-04-20,1988,4,0.0,34.8,25.4,5.0,83.0,1007.1,2.0
1989-04-20,1989,4,0.0,37.6,26.7,3.0,69.0,1005.0,5.8
1990-04-20,1990,4,28.0,32.5,19.5,6.0,80.0,1001.5,9.4
1991-04-20,1991,4,0.0,37.2,25.5,2.0,52.0,1006.0,6.3
1992-04-20,1992,4,0.0,36.5,23.4,3.0,74.0,1008.4,6.3
1993-04-20,1993,4,0.0,33.4,25.5,7.0,70.0,1008.5,3.0
1994-04-20,1994,4,51.0,33.4,19.6,4.0,78.0,1005.9,4.2
1995-04-20,1995,4,0.0,39.0,27.0,5.0,62.0,1005.3,2.8
1996-04-20,1996,4,7.0,35.0,26.4,2.0,78.0,1003.7,3.0
1997-04-20,1997,4,0.0,34.7,24.2,3.0,69.0,1008.9,2.7
1998-04-20,1998,4,15.0,32.0,20.1,4.0,80.0,1007.1,3.0
1999-04-20,1999,4,0.0,35.5,26.4,2.0,71.0,1005.9,1.8
2000-04-20,2000,4,0.0,33.3,21.0,3.0,73.0,1006.3,3.0
2001-04-20,2001,4,0.0,35.2,23.5,2.0,63.0,1005.1,2.0
2002-04-20,2002,4,0.0,34.0,26.3,4.0,72.0,1008.6,3.7
2003-04-20,2003,4,0.0,33.1,23.5,6.0,80.0,1005.7,5.2
2004-04-20,2004,4,0.0,30.2,21.6,5.0,73.0,1011.7,2.0
2005-04-20,2005,4,0.0,35.5,28.6,4.0,62.0,1011.6,3.0
2006-04-20,2006,4,0.0,32.0,23.0,1.0,56.0,1010.7,2.5
2007-04-20,2007,4,0.0,34.9,25.2,4.0,66.0,1008.2,4.0
2008-04-20,2008,4,0.0,36.4,27.4,2.0,67.0,1004.0,3.5
2009-04-20,2009,4,1.0,36.1,26.8,5.0,71.0,1001.4,5.6
2010-04-20,2010,4,0.0,36.7,28.4,6.0,69.0,1000.2,4.6
2011-04-20,2011,4,5.0,33.3,20.2,2.0,67.0,1006.9,2.8
2012-04-20,2012,4,0.0,35.0,26.5,6.0,70.0,1006.2,2.7
2013-04-20,2013,4,9.0,32.4,20.4,5.0,61.0,1008.1,2.5
2014-04-20,2014,4,0.0,38.5,26.0,2.0,51.0,1007.2,2.0
2015-04-20,2015,4,0.0,34.4,24.2,4.0,70.0,1008.7,2.7
2016-04-20,2016,4,0.0,35.9,27.8,5.0,68.0,1005.4,4.7
2017-04-20,2017,4,55.0,29.6,21.5,6.0,76.0,1006.0,2.0
1988-04-21,1988,4,14.0,31.3,21.7,7.0,84.0,1006.8,3.0
1989-04-21,1989,4,0.0,37.0,26.6,6.0,72.0,1003.7,6.3
1990-04-21,1990,4,10.0,33.8,18.9,5.0,81.0,1003.2,7.4
1991-04-21,1991,4,0.0,34.7,25.4,2.0,72.0,1006.5,3.5
1992-04-21,1992,4,0.0,36.0,26.4,3.0,75.0,1007.0,4.9
1993-04-21,1993,4,0.0,34.0,21.6,1.0,60.0,1008.5,2.7
1994-04-21,1994,4,30.0,32.0,20.0,5.0,83.0,1005.4,4.8
1995-04-21,1995,4,0.0,35.5,24.6,3.0,53.0,1006.1,2.6
1996-04-21,1996,4,0.0,37.0,27.4,3.0,74.0,1005.1,3.5
1997-04-21,1997,4,0.0,34.4,21.3,2.0,63.0,1008.9,1.3
1998-04-21,1998,4,52.0,32.0,21.2,5.0,82.0,1006.3,3.2
1999-04-21,1999,4,0.0,36.6,26.8,2.0,67.0,1006.9,2.0
2000-04-21,2000,4,29.0,29.7,20.3,4.0,78.0,1006.9,1.7
2001-04-21,2001,4,0.0,36.5,25.6,1.0,47.0,1004.5,1.7
2002-04-21,2002,4,0.0,34.3,26.2,6.0,75.0,1005.6,4.0
2003-04-21,2003,4,13.0,32.7,21.6,5.0,71.0,1007.7,3.2
2004-04-21,2004,4,0.0,34.0,22.6,6.0,74.0,1008.4,3.2
2005-04-21,2005,4,1.0,37.0,23.3,1.0,51.0,1009.5,2.0
2006-04-21,2006,4,0.0,33.5,21.3,2.0,60.0,1008.3,3.0
2007-04-21,2007,4,0.0,33.7,26.2,6.0,80.0,1006.8,4.2
2008-04-21,2008,4,0.0,36.6,26.7,2.0,67.0,1003.7,3.2
2009-04-21,2009,4,0.0,35.8,28.0,5.0,71.0,1000.2,4.1
2010-04-21,2010,4,0.0,35.8,29.0,5.0,68.0,1002.8,6.4
2011-04-21,2011,4,0.0,34.1,24.2,6.0,72.0,1007.8,2.2
2012-04-21,2012,4,8.0,33.4,22.6,4.0,76.0,1004.6,2.0
2013-04-21,2013,4,0.0,32.6,23.8,7.0,66.0,1008.7,3.0
2014-04-21,2014,4,0.0,37.8,27.0,0.0,40.0,1008.7,2.0
2015-04-21,2015,4,0.0,35.0,25.8,6.0,69.0,1004.8,3.3
2016-04-21,2016,4,0.0,35.5,28.0,5.0,70.0,1002.9,4.4
2017-04-21,2017,4,1.0,28.3,24.5,7.0,83.0,1005.3,4.7
1988-04-22,1988,4,64.0,30.5,20.5,5.0,77.0,1007.0,2.0
1989-04-22,1989,4,0.0,38.4,26.4,2.0,69.0,1002.8,11.2
1990-04-22,1990,4,0.0,34.5,27.4,4.0,81.0,1005.7,7.8
1991-04-22,1991,4,0.0,35.0,26.4,3.0,70.0,1007.5,4.0
1992-04-22,1992,4,0.0,36.5,26.4,3.0,75.0,1004.2,6.2
1993-04-22,1993,4,0.0,34.2,24.0,2.0,59.0,1008.0,2.6
1994-04-22,1994,4,56.0,23.7,20.2,8.0,90.0,1006.9,2.9
1995-04-22,1995,4,0.0,37.0,25.0,2.0,61.0,1007.2,3.2
1996-04-22,1996,4,0.0,34.9,28.0,5.0,75.0,1007.3,2.0
1997-04-22,1997,4,0.0,34.3,24.8,5.0,67.0,1009.4,2.8
1998-04-22,1998,4,2.0,30.0,24.0,8.0,83.0,1006.5,4.1
1999-04-22,1999,4,0.0,36.1,26.5,2.0,69.0,1005.3,1.7
2000-04-22,2000,4,2.0,33.4,22.9,3.0,74.0,1005.9,2.2
2001-04-22,2001,4,0.0,37.0,25.4,1.0,52.0,1005.4,2.0
2002-04-22,2002,4,2.0,29.4,19.2,5.0,75.0,1007.8,3.8
2003-04-22,2003,4,6.0,33.7,20.7,3.0,71.0,1008.6,3.6
2004-04-22,2004,4,0.0,34.5,26.4,3.0,68.0,1006.5,3.6
2005-04-22,2005,4,0.0,36.2,27.0,3.0,64.0,1008.8,3.5
2006-04-22,2006,4,2.0,34.1,22.4,4.0,66.0,1006.8,4.5
2007-04-22,2007,4,15.0,35.0,23.6,7.0,78.0,1005.6,3.7
2008-04-22,2008,4,0.0,36.9,26.4,0.0,63.0,1005.0,2.2
2009-04-22,2009,4,0.0,36.7,28.4,5.0,72.0,1002.2,5.5
2010-04-22,2010,4,0.0,36.1,28.5,5.0,70.0,1004.9,5.1
2011-04-22,2011,4,5.0,32.9,23.4,7.0,64.0,1007.6,2.0
2012-04-22,2012,4,29.0,36.5,23.0,3.0,69.0,1002.5,2.4
2013-04-22,2013,4,0.0,29.6,23.0,4.0,73.0,1010.3,2.0
2014-04-22,2014,4,0.0,39.0,22.6,0.0,37.0,1008.9,2.0
2015-04-22,2015,4,0.0,32.6,23.4,5.0,71.0,1006.0,2.3
2016-04-22,2016,4,0.0,36.4,28.2,5.0,69.0,1001.2,3.8
2017-04-22,2017,4,2.0,24.8,21.0,8.0,91.0,1005.4,2.0
1988-04-23,1988,4,0.0,35.0,24.2,3.0,70.0,1007.0,3.0
1989-04-23,1989,4,0.0,36.9,27.4,2.0,68.0,1003.1,5.3
1990-04-23,1990,4,0.0,34.5,27.0,5.0,77.0,1005.8,7.9
1991-04-23,1991,4,2.0,35.0,24.2,4.0,73.0,1008.2,4.0
1992-04-23,1992,4,0.0,36.5,26.6,5.0,75.0,1005.7,5.8
1993-04-23,1993,4,0.0,32.4,26.0,6.0,82.0,1007.4,2.0
1994-04-23,1994,4,21.0,30.0,21.0,5.0,82.0,1006.6,2.0
1995-04-23,1995,4,0.0,37.0,26.4,1.0,61.0,1005.4,2.2
1996-04-23,1996,4,52.0,34.5,22.3,6.0,79.0,1006.5,4.3
1997-04-23,1997,4,16.0,28.6,18.8,3.0,79.0,1011.2,1.5
1998-04-23,1998,4,2.0,29.5,21.5,6.0,84.0,1008.4,5.0
1999-04-23,1999,4,0.0,35.5,26.7,4.0,72.0,1001.5,2.0
2000-04-23,2000,4,7.0,31.5,20.9,4.0,74.0,1006.0,2.8
2001-04-23,2001,4,0.0,37.0,24.4,1.0,50.0,1006.6,2.7
2002-04-23,2002,4,0.0,32.5,21.8,4.0,67.0,1007.9,1.5
2003-04-23,2003,4,16.0,33.0,17.8,5.0,67.0,1008.8,3.7
2004-04-23,2004,4,0.0,30.8,26.3,7.0,82.0,1008.1,4.0
2005-04-23,2005,4,0.0,35.2,26.5,5.0,68.0,1008.6,2.7
2006-04-23,2006,4,4.0,34.4,22.3,2.0,57.0,1006.6,2.0
2007-04-23,2007,4,63.0,35.0,19.7,7.0,77.0,1004.7,4.0
2008-04-23,2008,4,0.0,36.9,26.8,0.0,64.0,1006.5,2.0
2009-04-23,2009,4,0.0,36.8,28.3,5.0,72.0,1004.2,3.9
2010-04-23,2010,4,0.0,36.2,28.7,5.0,66.0,1006.1,4.8
2011-04-23,2011,4,0.0,35.0,26.4,4.0,56.0,1006.7,2.0
2012-04-23,2012,4,0.0,35.5,27.4,4.0,71.0,1002.8,2.0
2013-04-23,2013,4,1.0,31.7,20.8,3.0,68.0,1010.6,2.0
2014-04-23,2014,4,0.0,39.4,26.8,0.0,36.0,1006.9,2.0
2015-04-23,2015,4,6.0,32.0,21.0,4.0,69.0,1007.3,2.7
2016-04-23,2016,4,0.0,36.4,28.7,4.0,68.0,999.2,4.0
2017-04-23,2017,4,55.0,28.8,20.4,8.0,88.0,1004.4,2.0
1988-04-24,1988,4,0.0,34.5,22.8,1.0,71.0,1006.6,2.0
1989-04-24,1989,4,0.0,37.0,27.2,3.0,71.0,1003.9,9.0
1990-04-24,1990,4,7.0,34.5,24.0,5.0,82.0,1006.1,5.2
1991-04-24,1991,4,1.0,33.6,22.0,4.0,76.0,1007.7,3.5
1992-04-24,1992,4,0.0,36.5,27.0,4.0,66.0,1007.8,3.2
1993-04-24,1993,4,26.0,32.0,21.5,5.0,78.0,1008.0,4.2
1994-04-24,1994,4,0.0,32.5,22.5,4.0,81.0,1005.8,3.0
1995-04-24,1995,4,0.0,38.5,26.7,3.0,71.0,1004.0,3.6
1996-04-24,1996,4,56.0,31.5,21.5,6.0,80.0,1006.4,2.8
1997-04-24,1997,4,11.0,32.2,19.4,1.0,72.0,1008.9,1.5
1998-04-24,1998,4,35.0,27.4,19.5,5.0,83.0,1009.4,2.0
1999-04-24,1999,4,0.0,36.7,27.2,4.0,69.0,1000.9,2.6
2000-04-24,2000,4,0.0,30.7,26.4,6.0,88.0,1004.8,2.0
2001-04-24,2001,4,0.0,37.2,24.8,0.0,54.0,1007.2,2.0
2002-04-24,2002,4,0.0,33.6,24.6,5.0,68.0,1006.6,4.0
2003-04-24,2003,4,0.0,34.2,24.7,3.0,71.0,1007.8,3.3
2004-04-24,2004,4,56.0,30.6,21.0,4.0,72.0,1008.9,4.0
2005-04-24,2005,4,0.0,34.8,22.5,5.0,67.0,1008.4,2.8
2006-04-24,2006,4,0.0,35.2,25.6,5.0,66.0,1006.3,2.0
2007-04-24,2007,4,23.0,34.7,19.0,6.0,67.0,1005.4,3.0
2008-04-24,2008,4,0.0,36.1,26.5,1.0,62.0,1006.5,3.2
2009-04-24,2009,4,0.0,38.4,28.0,1.0,64.0,1006.1,4.0
2010-04-24,2010,4,0.0,35.4,28.6,5.0,64.0,1005.2,5.0
2011-04-24,2011,4,0.0,33.7,24.0,3.0,68.0,1007.6,2.8
2012-04-24,2012,4,0.0,35.5,27.4,5.0,72.0,1004.0,3.0
2013-04-24,2013,4,0.0,34.2,22.7,1.0,61.0,1009.8,2.5
2014-04-24,2014,4,0.0,40.2,27.8,1.0,38.0,1005.0,2.3
2015-04-24,2015,4,2.0,31.5,21.1,5.0,69.0,1010.7,3.0
2016-04-24,2016,4,0.0,39.0,28.4,1.0,64.0,1001.1,2.2
2017-04-24,2017,4,18.0,25.2,21.4,8.0,86.0,1005.2,4.0
1988-04-25,1988,4,0.0,35.6,26.0,6.0,76.0,1008.9,2.0
1989-04-25,1989,4,0.0,36.6,27.3,4.0,71.0,1004.5,7.0
1990-04-25,1990,4,0.0,32.3,23.8,5.0,70.0,1007.1,8.2
1991-04-25,1991,4,0.0,34.2,26.0,4.0,78.0,1007.1,3.5
1992-04-25,1992,4,0.0,38.2,26.0,4.0,64.0,1010.1,4.2
1993-04-25,1993,4,0.0,32.2,22.2,1.0,71.0,1007.5,2.0
1994-04-25,1994,4,9.0,33.5,22.0,5.0,75.0,1005.6,3.3
1995-04-25,1995,4,0.0,36.7,27.0,4.0,68.0,1005.5,3.8
1996-04-25,1996,4,5.0,31.9,19.7,6.0,76.0,1006.0,2.8
1997-04-25,1997,4,0.0,32.1,25.0,7.0,80.0,1008.8,2.0
